date,wind,rain,snow,temp_avg,temp_max,temp_min
11/21,3.3560000000000003,0.0008108108108108108,0.0,52.25,64.7,39.8
11/22,3.6689999999999996,0.014400000000000001,0.0,52.400000000000006,64.7,40.1
11/23,6.7780000000000005,0.17,0.0,50.2,61.9,38.5
11/24,4.318,0.23126582278481017,0.0,48.400000000000006,60.2,36.6
11/25,3.668,0.00949367088607595,0.0,49.7,62.6,36.8
11/26,5.704,0.16675324675324674,0.0,50.65,62.9,38.4
11/27,6.733000000000001,0.1621518987341772,0.0,49.900000000000006,60.7,39.1
11/28,4.763,0.07451219512195123,0.0,48.45,60.5,36.4
11/29,2.842,0.29329268292682925,0.0,49.650000000000006,61.2,38.1
11/30,4.8549999999999995,0.20226190476190478,0.0,53.599999999999994,64.6,42.6
12/01,4.048,0.1465432098765432,0.0,51.5,62.2,40.8
12/02,3.511,0.17867469879518072,0.0,50.900000000000006,63.1,38.7
12/03,3.220999999999999,0.04463414634146342,0.0,49.7,61.1,38.3
12/04,4.922000000000001,0.0855952380952381,0.0,51.0,61.3,40.7
12/05,5.053999999999999,0.11886363636363635,0.0,54.0,63.0,45.0
12/06,4.943,0.23000000000000004,0.0,53.2,62.8,43.6
12/07,5.345999999999999,0.18545454545454546,0.0,48.85,57.1,40.6
12/08,5.704,0.09209302325581395,0.0,45.05,52.5,37.6
12/09,4.406,0.31476190476190474,0.23055555555555557,44.85,53.5,36.2
12/10,5.054,0.13703703703703707,0.0,45.888888888888886,55.77777777777778,36.0
12/11,4.362,0.13705882352941176,0.0,43.85,56.0,31.7
12/12,4.9879999999999995,0.005316455696202533,0.0,46.75,56.9,36.6
12/13,3.8690000000000007,0.11772151898734177,0.0,48.15,58.5,37.8
12/14,5.368,0.1915,0.0,49.2,59.2,39.2
12/15,4.875,0.15560975609756098,0.0,46.25,56.5,36.0
12/16,4.763,0.06305882352941176,0.0,49.75,59.3,40.2
12/17,5.547,0.36252747252747247,0.0,47.2,56.7,37.7
12/18,5.212000000000001,0.0444186046511628,0.0,45.35,56.6,34.1
12/19,2.55,0.02049382716049383,0.0,44.15,57.1,31.2
12/20,3.3979999999999997,0.1269620253164557,0.0,47.45,56.8,38.1
12/21,6.510000000000001,0.3530864197530864,0.0,49.8,57.3,42.3
12/22,5.927,0.270625,0.0,51.5,59.0,44.0
12/23,6.756,0.6155405405405405,0.0,48.22222222222223,59.333333333333336,37.111111111111114
12/24,5.615,0.49716216216216214,0.0,50.5,59.3,41.7
12/25,4.898999999999999,0.39820512820512816,0.0,46.05,55.1,37.0
12/26,4.296,0.24571428571428575,0.0,47.35,59.2,35.5
12/27,4.854,0.1310126582278481,0.0,49.099999999999994,58.3,39.9
12/28,4.227,0.6916249999999999,0.0,50.150000000000006,59.1,41.2
12/29,5.1240000000000006,0.5348809523809523,0.0,50.75,59.5,42.0
12/30,5.3229999999999995,0.11717948717948719,0.0,47.3,55.6,39.0
12/31,4.586,0.14324324324324325,0.0,45.349999999999994,53.8,36.9
